file,rank,score,inlier_weight_frac,mae_in_deg_weighted,mae_all_deg_weighted,dir_vx,dir_vy,dir_vz,dir_az_deg,dir_el_deg,Lx,Ly,Lz,num_inliers,angle_thresh_deg,n_iters,N
Yvonne-Grimpel_1880_0_ev-00_points.json.gz,3,0.184882125,0.278705047,1.507473271,5.877626771,-0.87465361,-0.14122504,0.463720336,-170.8279565,27.62743579,0.063681567,1.69E-05,-0.00040388,129522,4,600,416751
Alphonsine-Fournaise-on-the-Isle-of-Chatou_1879_0_ev-25_points.json.gz,1,0.285563481,0.322369518,1.128888158,15.51025813,-0.899290201,0.174520546,-0.401023332,169.0174218,-23.64216753,0.054418741,-3.03E-06,0.000365168,117513,4,600,416751
Alphonsine-Fournaise-on-the-Isle-of-Chatou_1879_0_ev-25_points.json.gz,2,0.130455339,0.283670771,2.174465549,13.93449136,-0.642588248,0.634504158,-0.429516957,135.3626817,-25.43690893,0.061208963,-0.003982329,0.002424922,91148,4,600,416751
Alphonsine-Fournaise-on-the-Isle-of-Chatou_1879_0_ev-25_points.json.gz,3,0.064738953,0.144136514,2.226425403,14.47324783,-0.812039215,-0.407636085,-0.417642353,-153.3437773,-24.68582864,0.061010269,0.003812633,0.000914401,56324,4,600,416751
Alphonsine-Fournaise-on-the-Isle-of-Chatou_1879_0_ev-50_points.json.gz,1,0.272409946,0.298694882,1.096489366,16.40803725,-0.885482737,0.266254697,-0.380826416,163.2645586,-22.38488214,0.054364783,-2.78E-05,0.000321837,101678,4,600,416751
Alphonsine-Fournaise-on-the-Isle-of-Chatou_1879_0_ev-50_points.json.gz,2,0.091215567,0.188539772,2.06696826,14.77842119,-0.543876004,0.771938372,-0.329104909,125.1669486,-19.21445611,0.064303241,-0.008158326,0.003068854,42874,4,600,416751
Alphonsine-Fournaise-on-the-Isle-of-Chatou_1879_0_ev-50_points.json.gz,3,0.06217611,0.121065918,1.947144262,22.27792315,0.424568379,-0.118557853,-0.897599982,-15.6020321,-63.8443671,0.087660369,0.000187047,0.000649276,72774,4,600,416751
Alphonsine-Fournaise-on-the-Isle-of-Chatou_1879_0_ev-00_points.json.gz,1,0.433739679,0.33152793,0.764346709,10.88680137,-0.907470085,0.027813676,-0.419194996,178.2444517,-24.78377467,0.053718808,2.36E-05,0.000265351,133391,4,600,416751
Alphonsine-Fournaise-on-the-Isle-of-Chatou_1879_0_ev-00_points.json.gz,2,0.14999002,0.340739959,2.271749872,9.491582879,-0.643394448,0.460859502,-0.611270892,144.3862067,-37.68145358,0.060188653,-0.001906593,0.002369145,136669,4,600,416751
Alphonsine-Fournaise-on-the-Isle-of-Chatou_1879_0_ev-00_points.json.gz,3,0.076606797,0.15654089,2.043432438,11.18746528,-0.166550196,0.435812256,-0.884493476,110.9148776,-62.18925262,0.068935585,-0.000607785,0.000544202,65353,4,600,416751
Bather-drying-herself_1895_0_ev-25_points.json.gz,1,0.404162392,0.470844455,1.164987294,19.12492521,-0.824931996,-0.066781712,-0.561273022,-175.3717587,-34.14388149,0.055030058,1.89E-05,0.000584384,147565,4,600,416751
Bather-drying-herself_1895_0_ev-25_points.json.gz,2,0.047474583,0.095604899,2.013811295,69.02220828,0.986139702,0.136884641,0.093760777,7.902647744,5.379999219,0.194343354,0.000114665,0.00088648,41572,4,600,416751
Bather-drying-herself_1895_0_ev-25_points.json.gz,3,0.032756153,0.017527142,0.535078378,19.18032604,-0.58249684,-0.650178697,-0.487816661,-131.8572469,-29.19717775,0.058790618,0.002781723,0.002085993,6256,4,600,416751
Bather-drying-herself_1895_0_ev-00_points.json.gz,1,0.404722225,0.448723753,1.108719315,15.52802499,-0.83504057,-0.038237724,-0.548858018,-177.3781743,-33.28870345,0.055033922,3.00E-05,0.000520168,152605,4,600,416751
Bather-drying-herself_1895_0_ev-00_points.json.gz,2,0.12620316,0.200125141,1.585736958,15.4301061,-0.643212247,-0.550001332,-0.532706805,-139.4667345,-32.1885258,0.059448926,0.002571474,0.002421128,69315,4,600,416751
Bather-drying-herself_1895_0_ev-00_points.json.gz,3,0.036151405,0.071763148,1.985071155,45.42070459,0.880127909,0.33401205,0.337358585,20.7819534,19.71602626,0.107543021,-0.000110504,0.000436183,37525,4,600,416751
Alfred-Sisley-and-His-Wife_1868_0_ev-50_points.json.gz,1,0.953527706,0.679988082,0.713127814,4.614965283,-0.93057088,-0.043721886,-0.363491725,-177.3099967,-21.3147903,0.05318661,3.38E-05,0.000151461,218766,4,600,416751
Alfred-Sisley-and-His-Wife_1868_0_ev-50_points.json.gz,2,0.140203152,0.320134699,2.283362067,6.875142951,-0.657163087,0.209825189,-0.723954465,162.29227,-46.38194098,0.061599893,-0.001400484,0.004437149,149689,4,600,416751
Alfred-Sisley-and-His-Wife_1868_0_ev-50_points.json.gz,3,0.022472097,0.02084033,0.927385978,8.358934878,-0.218031122,-0.197002302,-0.955851726,-137.9005693,-72.91144409,0.065141865,0.000905543,0.004377617,18846,4,600,416751
Aline-at-the-gate-(girl-in-the-garden)_1884_0_ev-00_points.json.gz,1,0.189560157,0.329766731,1.739640575,6.902670442,-0.000499268,0.199672273,-0.97986261,90.14326428,-78.48216841,0.070787513,-0.000473294,0.002396821,137481,4,600,416751
Aline-at-the-gate-(girl-in-the-garden)_1884_0_ev-00_points.json.gz,2,0.181903746,0.323812301,1.78012892,7.789909882,-0.594212413,0.109473135,-0.796823218,169.5613166,-52.82780393,0.058692983,-0.000281408,0.00170827,134925,4,600,416751
Aline-at-the-gate-(girl-in-the-garden)_1884_0_ev-00_points.json.gz,3,0.038218082,0.095692836,2.503861863,10.65693328,-0.301878084,0.666508036,-0.68164262,114.3669559,-42.97213687,0.068259703,-0.010960265,0.011205554,39857,4,600,416751
Aline-at-the-gate-(girl-in-the-garden)_1884_0_ev-25_points.json.gz,1,0.202855423,0.385117606,1.898482164,6.127545215,-0.010905896,0.19569408,-0.980604349,93.18975473,-78.6969857,0.070478904,-0.000431271,0.00230817,162479,4,600,416751
Aline-at-the-gate-(girl-in-the-garden)_1884_0_ev-25_points.json.gz,2,0.128850659,0.253972027,1.971056254,8.182418004,-0.548116215,0.203831851,-0.811185054,159.6009865,-54.21187649,0.05940378,-0.000324307,0.001677116,112214,4,600,416751
Aline-at-the-gate-(girl-in-the-garden)_1884_0_ev-25_points.json.gz,3,0.053874119,0.139790966,2.594769345,8.242898938,-0.288805123,0.651422424,-0.70159848,113.909883,-44.55539136,0.066719213,-0.007818771,0.008392881,51333,4,600,416751
Bather-drying-herself_1895_0_ev-50_points.json.gz,1,0.720754597,0.592184964,0.821617019,8.884333424,-0.855058618,-0.035779953,-0.517295423,-177.6038544,-31.15100802,0.054139526,1.46E-05,0.000427036,144826,4,600,416751
Bather-drying-herself_1895_0_ev-50_points.json.gz,2,0.042810638,0.017068496,0.398696551,9.753835333,-0.665556384,-0.641891284,-0.380802153,-136.0369534,-22.38337869,0.057572239,0.002605688,0.001545677,4914,4,600,416751
Bather-drying-herself_1895_0_ev-50_points.json.gz,3,0.034097034,0.008149153,0.238997874,9.623023358,-0.80340081,0.562303701,-0.195861394,145.011659,-11.29504821,0.055813792,-0.002124306,0.000738551,5338,4,600,416751
Aline-at-the-gate-(girl-in-the-garden)_1884_0_ev-50_points.json.gz,1,0.257560559,0.464137909,1.802052507,5.170856347,-0.015978963,0.225131153,-0.974197432,94.05983084,-76.95610273,0.070311622,-0.000370817,0.001686847,185969,4,600,416751
Aline-at-the-gate-(girl-in-the-garden)_1884_0_ev-50_points.json.gz,2,0.122888761,0.165252155,1.344728607,8.117981096,-0.519539846,0.298740767,-0.80052002,150.1006543,-53.17978936,0.058893733,-0.000415324,0.001119099,80230,4,600,416751
Aline-at-the-gate-(girl-in-the-garden)_1884_0_ev-50_points.json.gz,3,0.049032722,0.105512351,2.151875285,9.891075975,-0.268448223,0.753157224,-0.600574515,109.6176191,-36.91105535,0.067888769,-0.012287347,0.009795853,30331,4,600,416751
Bather_1892-1893_0_ev-00_points.json.gz,1,0.370743097,0.363457509,0.980347689,17.66336234,-0.880730551,-0.174640542,-0.440243544,-168.7842758,-26.11942121,0.054230665,4.11E-06,0.000360274,137752,4,600,416751
Bather_1892-1893_0_ev-00_points.json.gz,2,0.079917443,0.173613048,2.172403937,16.74520935,-0.661125784,-0.666613016,-0.344296072,-134.7632114,-20.13883132,0.061616654,0.004040857,0.001883373,68211,4,600,416751
Bather_1892-1893_0_ev-00_points.json.gz,3,0.046716138,0.092843776,1.987401621,40.97081196,0.705544679,0.67436834,0.217793591,43.70573815,12.57947295,0.107466008,-0.000362797,0.000103032,40590,4,600,416751
Bather-is-Styling_1887-1890_0_ev-25_points.json.gz,1,0.462498873,0.435770198,0.94220713,10.87981914,-0.872851382,0.031655297,-0.486958321,177.9229908,-29.14085616,0.054358421,2.38E-05,0.000525617,138885,4,600,416751
Bather-is-Styling_1887-1890_0_ev-25_points.json.gz,2,0.133599597,0.325224945,2.434324798,10.10025224,-0.511993347,0.202189883,-0.834854517,158.4505774,-56.6006925,0.063027631,-0.00085605,0.002838328,142655,4,600,416751
Bather-is-Styling_1887-1890_0_ev-25_points.json.gz,3,0.113934161,0.165467861,1.452310225,12.08393441,-0.071599529,-0.035030376,-0.996818128,-153.9296101,-85.42812645,0.068803479,0.000107984,0.003029045,84364,4,600,416751
Bather_1892-1893_0_ev-25_points.json.gz,1,0.507718769,0.426214939,0.839469521,17.15921039,-0.877163715,-0.211303944,-0.431201183,-166.4558149,-25.54381443,0.053927207,0.000105121,0.000412735,124602,4,600,416751
Bather_1892-1893_0_ev-25_points.json.gz,2,0.06983631,0.138927467,1.989329016,17.84636348,-0.62320303,-0.730905061,-0.278200962,-130.4524249,-16.15286183,0.063626731,0.007412611,0.002565586,49607,4,600,416751
Bather_1892-1893_0_ev-25_points.json.gz,3,0.045153011,0.087512958,1.938141233,58.99531338,0.846191305,0.481768858,-0.227725808,29.65450323,-13.16321743,0.127494775,-8.21E-06,-0.000168564,41515,4,600,416751
Bather-with-Long-Hair_1895_0_ev-25_points.json.gz,1,0.371635847,0.340228795,0.915488713,11.04097771,-0.832735722,-0.15169955,-0.532483299,-169.6756366,-32.17339537,0.054504709,4.30E-05,0.000447973,115712,4,600,416751
Bather-with-Long-Hair_1895_0_ev-25_points.json.gz,2,0.145401157,0.24158049,1.661474712,11.22765311,-0.019041986,-0.149187615,-0.98862554,-97.27377997,-81.35001128,0.070221277,0.000544651,0.003743344,118945,4,600,416751
Bather-with-Long-Hair_1895_0_ev-25_points.json.gz,3,0.124266302,0.293335462,2.360538082,9.415471709,-0.451955738,-0.473459853,-0.756023662,-133.6688431,-49.11489568,0.062342469,0.002032627,0.003071718,110406,4,600,416751
Bather-with-Long-Hair_1895_0_ev-00_points.json.gz,1,0.389496431,0.397599051,1.020801808,8.461258894,-0.87111095,-0.10347062,-0.48006202,-173.2261411,-28.68945269,0.0547123,-6.40E-05,0.000473095,148232,4,600,416751
Bather-with-Long-Hair_1895_0_ev-00_points.json.gz,2,0.192396061,0.268422988,1.395157433,9.251943889,-0.042138694,-0.152607642,-0.987388089,-105.4361282,-80.89068793,0.069452471,0.000244243,0.001736106,122592,4,600,416751
Bather-with-Long-Hair_1895_0_ev-00_points.json.gz,3,0.132970487,0.340501625,2.560729824,7.431904735,-0.544819701,-0.441663191,-0.712814926,-140.969723,-45.46440947,0.06229416,0.002416607,0.00396464,128196,4,600,416751
Bather_1892-1893_0_ev-50_points.json.gz,1,0.596296337,0.484472292,0.812468006,13.61925981,-0.853441314,-0.256906462,-0.453472153,-163.2469356,-26.96667286,0.054120518,0.000222815,0.00049136,118206,4,600,416751
Bather_1892-1893_0_ev-50_points.json.gz,2,0.046066998,0.090444668,1.96332788,14.26323049,-0.470056648,-0.553521712,-0.687503064,-130.338277,-43.43277827,0.063405005,0.000698932,0.000758385,57160,4,600,416751
Bather_1892-1893_0_ev-50_points.json.gz,3,0.033160163,0.066489201,2.005091701,70.07147233,0.885060507,0.267626691,-0.380846232,16.82439096,-22.38611005,0.136748686,-0.000125835,0.000411007,39476,4,600,416751
Bather-is-Styling_1887-1890_0_ev-00_points.json.gz,1,0.433041063,0.355916521,0.821899166,7.639758863,-0.893250113,-0.011616343,-0.449409943,-179.2549344,-26.70583278,0.054007709,3.23E-05,0.000345332,131700,4,600,416751
Bather-is-Styling_1887-1890_0_ev-00_points.json.gz,2,0.201123929,0.352341501,1.751861658,7.048522119,-0.091774762,-0.039651332,-0.994990033,-156.6332172,-84.26231681,0.068684724,8.71E-05,0.002275227,155224,4,600,416751
Bather-is-Styling_1887-1890_0_ev-00_points.json.gz,3,0.129421468,0.305964884,2.364095849,5.877146366,-0.548845462,0.159663664,-0.820534078,163.7798515,-55.13829281,0.061852073,-0.000365101,0.001323978,126212,4,600,416751
Bather_1895_0_ev-00_points.json.gz,1,0.524045533,0.401259138,0.765694179,20.23017916,-0.918037317,-7.97E-05,-0.396493983,-179.9950236,-23.35918256,0.053533551,9.60E-06,0.000253183,138030,4,600,416751
Bather_1895_0_ev-00_points.json.gz,2,0.054414517,0.106818715,1.963054458,55.5140018,0.907468143,-0.419906417,0.013422748,-24.83106777,0.769089904,0.129924919,-0.000609972,-0.000413,49822,4,600,416751
Bather_1895_0_ev-00_points.json.gz,3,0.033101115,0.064911037,1.960991488,33.22542592,0.626262584,-0.451555371,0.635525706,-35.79281044,39.45898602,0.0959093,0.000128959,0.001068412,31238,4,600,416751
Bather_1895_0_ev-25_points.json.gz,1,0.831484346,0.583062431,0.701229797,15.82438964,-0.917103698,-0.012904438,-0.39843981,-179.1938523,-23.48067961,0.053276381,8.10E-06,0.000263904,160278,4,600,416751
Bather_1895_0_ev-25_points.json.gz,2,0.03885203,0.078255651,2.014196239,86.47624593,0.989205356,-0.14626968,0.008828556,-8.411140662,0.505845565,0.170345791,0.000260565,1.62E-05,48473,4,600,416751
Bather_1895_0_ev-25_points.json.gz,3,0.023853358,0.010256785,0.429992317,16.19841396,-0.585734233,-0.158146766,-0.794924531,-164.8905595,-52.64812794,0.059444601,0.000873217,0.004386985,5359,4,600,416751
Bather_untitled_0_ev-00_points.json.gz,1,0.560122348,0.433924334,0.774694629,16.84393173,-0.923479546,0.039138461,-0.381646052,177.5731705,-22.43568023,0.053573178,2.76E-05,0.000241219,146822,4,600,416751
Bather_untitled_0_ev-00_points.json.gz,2,0.092694322,0.152861989,1.649096659,16.44508895,-0.765571922,0.561477036,-0.314075103,143.7433578,-18.30498766,0.059306869,-0.003299491,0.001530355,58138,4,600,416751
Bather_untitled_0_ev-00_points.json.gz,3,0.055729078,0.110205413,1.977519826,33.24868021,0.768892842,0.444293739,-0.459790029,30.02085578,-27.37355931,0.096131514,-0.000176694,0.000169054,51026,4,600,416751
Bather_untitled_0_ev-25_points.json.gz,1,0.736112571,0.416440973,0.565729011,22.1417367,-0.939180367,-0.05877935,-0.338356655,-176.4187691,-19.77678421,0.052764174,3.21E-05,0.000189199,133479,4,600,416751
Bather_untitled_0_ev-25_points.json.gz,2,0.057425523,0.115038476,2.003262885,63.01703002,0.936267732,0.350874902,-0.017015797,20.54394606,-0.974980429,0.148763169,0.00060949,0.000517863,52026,4,600,416751
Bather_untitled_0_ev-25_points.json.gz,3,0.038641556,0.070425976,1.822544016,37.15898418,0.689588082,0.585996235,-0.425531067,40.357125,-25.18428284,0.098491095,9.15E-05,-9.21E-05,41588,4,600,416751
Bather_untitled_0_ev-50_points.json.gz,1,0.698999583,0.363169213,0.519554693,25.98468459,-0.955587827,0.052297698,-0.29002906,176.8674244,-16.85969584,0.052646227,-6.43E-05,0.000222042,126711,4,600,416751
Bather_untitled_0_ev-50_points.json.gz,2,0.069315584,0.136997892,1.976436096,58.50068115,0.950948378,0.308776801,-0.018816759,17.98882416,-1.078184512,0.158737218,-0.000312447,-0.000179174,54680,4,600,416751
Bather_untitled_0_ev-50_points.json.gz,3,0.030156188,0.053393832,1.77057529,41.38276418,0.740414669,0.466602384,-0.483806091,32.21874585,-28.93428034,0.102275649,0.000387165,0.000553773,39503,4,600,416751
Bather-with-Long-Hair_1895_0_ev-50_points.json.gz,1,0.280373523,0.340674224,1.215071735,7.114543539,-0.671825056,-0.303566911,-0.675646524,-155.6839729,-42.50437664,0.057154661,0.00068067,0.001512264,103276,4,600,416751
Bather-with-Long-Hair_1895_0_ev-50_points.json.gz,2,0.173252774,0.283397988,1.635747632,8.327716086,-0.022899859,-0.192325715,-0.98106392,-96.79013214,-78.83212931,0.070088333,0.000381982,0.002174955,154631,4,600,416751
Bather-with-Long-Hair_1895_0_ev-50_points.json.gz,3,0.024242519,0.026522235,1.094036928,16.27444871,0.294051639,-0.595629386,-0.747502019,-63.7252656,-48.37445588,0.079124534,9.17E-05,-0.000187352,19621,4,600,416751
Bather-is-Styling_1887-1890_0_ev-50_points.json.gz,1,0.814677024,0.566545161,0.695422026,5.835812724,-0.922071998,0.040913569,-0.384849724,177.459376,-22.63441127,0.053373072,-4.70E-05,0.000350304,147897,4,600,416751
Bather-is-Styling_1887-1890_0_ev-50_points.json.gz,2,0.134279551,0.331428568,2.468197367,7.373045259,-0.581346248,0.087532723,-0.808934214,171.4373532,-53.99193157,0.063922379,-0.000726047,0.006688774,146892,4,600,416751
Bather-is-Styling_1887-1890_0_ev-50_points.json.gz,3,0.04755996,0.059540678,1.251906649,13.06459917,-0.071713204,0.037354918,-0.996725552,152.4853008,-85.36205877,0.071156351,-0.000238068,-0.000402291,42161,4,600,416751
Bather_1895_0_ev-50_points.json.gz,1,1.13921303,0.755583754,0.663249625,8.71966046,-0.925059539,-0.028764878,-0.378731344,-178.2189523,-22.25512132,0.053117236,1.61E-05,0.00023904,195768,4,600,416751
Bather_1895_0_ev-50_points.json.gz,2,0.029371215,0.017776044,0.605218897,9.938639456,-0.571479645,0.003144039,-0.820610218,179.6847861,-55.14592568,0.059348644,-1.55E-05,0.004073282,10983,4,600,416751
Bather_1895_0_ev-50_points.json.gz,3,0.021634905,0.043124398,1.993277805,101.8740176,0.967596552,-0.163748133,-0.192206818,-9.605263105,-11.08159967,0.145638487,-0.000497343,-0.000633542,43851,4,600,416751
Blond-in-a-Straw-Hat(Seated-Girl)_untitled_0_ev-25_points.json.gz,1,0.29941532,0.320161507,1.069287996,11.17666307,-0.855858217,0.26452852,-0.444445019,162.8246754,-26.38783669,0.054594539,-7.68E-05,0.00043309,122895,4,600,416751
Blond-in-a-Straw-Hat(Seated-Girl)_untitled_0_ev-25_points.json.gz,2,0.155723539,0.340376435,2.18577282,9.186416098,-0.461637723,0.56137081,-0.686843087,129.4318313,-43.3807284,0.062327777,-0.001372128,0.001937263,110794,4,600,416751
Blond-in-a-Straw-Hat(Seated-Girl)_untitled_0_ev-25_points.json.gz,3,0.044542911,0.087447352,1.963214909,13.80179736,0.068471327,0.610225608,-0.789263191,83.59781556,-52.11670876,0.07490672,-0.001180298,0.001739517,40960,4,600,416751
Blond-in-a-Straw-Hat(Seated-Girl)_untitled_0_ev-00_points.json.gz,1,0.294851325,0.275563609,0.934583941,11.87690237,-0.864804904,0.218358465,-0.452141636,165.8293197,-26.88117237,0.054305963,-7.63E-05,0.000444217,109229,4,600,416752
Blond-in-a-Straw-Hat(Seated-Girl)_untitled_0_ev-00_points.json.gz,2,0.132993771,0.281248779,2.114750525,9.642919815,-0.477550494,0.483143974,-0.733837465,134.6664089,-47.20907451,0.061649021,-0.000477867,0.001160967,110720,4,600,416752
Blond-in-a-Straw-Hat(Seated-Girl)_untitled_0_ev-00_points.json.gz,3,0.069831195,0.116661417,1.67061937,11.36276532,0.019202048,0.668513869,-0.743451739,88.35471795,-48.02628682,0.071411189,-0.000909087,0.001000208,46653,4,600,416752
Blond-in-a-Straw-Hat(Seated-Girl)_untitled_0_ev-50_points.json.gz,1,0.265574942,0.279243037,1.051465056,8.306397813,-0.773660369,0.380723475,-0.506457569,153.7978907,-30.42815695,0.055607136,-0.000491447,0.000768474,117999,4,600,416751
Blond-in-a-Straw-Hat(Seated-Girl)_untitled_0_ev-50_points.json.gz,2,0.187229583,0.392246147,2.094999909,6.423491531,-0.333338602,0.617510816,-0.712436501,118.3606235,-45.43350314,0.06324586,-0.001421352,0.001693035,121840,4,600,416751
Blond-in-a-Straw-Hat(Seated-Girl)_untitled_0_ev-50_points.json.gz,3,0.047476863,0.113979064,2.400727641,7.943319337,-0.442048373,0.133722908,-0.886967541,163.1690452,-62.49462865,0.06486737,-0.001061516,0.008226836,83646,4,600,416751
Boating-Couple-(Aline-Charigot-and-Renoir)_1880-1881_0_ev-00_points.json.gz,1,0.299497804,0.350568637,1.170520563,10.72912608,-0.802234209,0.009179163,-0.596938872,179.3444504,-36.65097367,0.055375262,3.65E-05,0.000629039,141028,4,600,416751
Boating-Couple-(Aline-Charigot-and-Renoir)_1880-1881_0_ev-00_points.json.gz,2,0.142270442,0.295485861,2.076929791,9.460122404,-0.441625659,0.334585178,-0.832477949,142.8516413,-56.35413114,0.061019268,-0.000334317,0.001249184,121683,4,600,416751
Boating-Couple-(Aline-Charigot-and-Renoir)_1880-1881_0_ev-00_points.json.gz,3,0.078806125,0.108531736,1.377198245,14.2020866,0.183031751,0.98296096,-0.016944914,79.45206748,-0.970918551,0.074985077,-9.24E-05,-3.27E-05,46845,4,600,416751
Boating-Couple-(Aline-Charigot-and-Renoir)_1880-1881_0_ev-25_points.json.gz,1,0.288537905,0.33046884,1.145321102,10.48858405,-0.823739844,0.079957576,-0.561301572,174.4558655,-34.145858,0.055056996,8.40E-05,0.000569411,122639,4,600,416751
Boating-Couple-(Aline-Charigot-and-Renoir)_1880-1881_0_ev-25_points.json.gz,2,0.142286708,0.36344104,2.554285667,8.884632432,-0.510959966,0.467629962,-0.721278124,137.5352865,-46.16010579,0.061897855,-0.002285854,0.003134052,130220,4,600,416751
Boating-Couple-(Aline-Charigot-and-Renoir)_1880-1881_0_ev-25_points.json.gz,3,0.086368319,0.17359556,2.009943884,10.98382648,-0.011716828,0.533331084,-0.845825438,91.25853682,-57.76048285,0.070487425,-0.000620237,0.000835617,73613,4,600,416751
Boating-Couple-(Aline-Charigot-and-Renoir)_1880-1881_0_ev-50_points.json.gz,1,0.28481578,0.338842122,1.189687723,9.124805036,-0.815753927,0.15599301,-0.556966526,169.1742748,-33.84627128,0.055182007,0.000144926,0.000563412,116106,4,600,416751
Boating-Couple-(Aline-Charigot-and-Renoir)_1880-1881_0_ev-50_points.json.gz,2,0.171484816,0.373098633,2.175693855,7.577841576,-0.426884705,0.502915284,-0.751562151,130.3252733,-48.72587798,0.061619729,-0.00124096,0.001722607,115129,4,600,416751
Boating-Couple-(Aline-Charigot-and-Renoir)_1880-1881_0_ev-50_points.json.gz,3,0.047597272,0.097833977,2.055452454,12.18302739,0.087492372,0.564141959,-0.821029192,81.1842716,-55.18795296,0.073745381,-0.001537907,0.002283063,53168,4,600,416751
Bust-of-a-Girl_1900_0_ev-00_points.json.gz,1,0.485722832,0.479202623,0.986575277,12.16212843,-0.891828731,-0.060027863,-0.448372802,-176.1493018,-26.63933245,0.054322144,4.82E-06,0.000354109,165364,4,600,416751
Bust-of-a-Girl_1900_0_ev-00_points.json.gz,2,0.119000955,0.248342472,2.086893779,11.82417193,-0.778912081,-0.619363288,-0.098412836,-141.5095235,-5.647781849,0.058752173,0.001596063,0.001176963,99045,4,600,416751
Bust-of-a-Girl_1900_0_ev-00_points.json.gz,3,0.070565365,0.15780519,2.236297073,12.18580283,-0.98935905,-0.021616084,0.143879864,-178.7483681,8.272419974,0.061475213,-0.002446166,0.003384503,65861,4,600,416751
Bust-of-a-Girl_1900_0_ev-50_points.json.gz,1,0.876680006,0.608377261,0.693954898,6.059140503,-0.916304302,-0.106518873,-0.386057192,-173.3692214,-22.70938775,0.053285831,6.48E-05,0.000214929,160419,4,600,416751
Bust-of-a-Girl_1900_0_ev-50_points.json.gz,2,0.085553895,0.126456178,1.478086912,8.616880745,-0.574596094,-0.015944034,-0.818281808,-178.4105505,-54.91316415,0.062894474,0.000156145,0.008032387,57476,4,600,416751
Bust-of-a-Girl_1900_0_ev-50_points.json.gz,3,0.049271476,0.0344791,0.699777109,16.15071481,0.052928358,0.050181677,0.997336647,43.47409576,85.81738008,0.072453121,-0.000201537,-0.004014891,31189,4,600,416751
Bust-of-a-Girl_1900_0_ev-25_points.json.gz,1,0.684872121,0.570840239,0.833498016,6.306391433,-0.893302793,-0.221214257,-0.391247202,-166.0912873,-23.03212622,0.05387102,0.000156323,0.00026205,165854,4,600,416751
Bust-of-a-Girl_1900_0_ev-25_points.json.gz,2,0.120197235,0.212980906,1.771927499,6.971261079,-0.551543049,-0.301694185,-0.777676593,-151.3213297,-51.04833599,0.060479829,-0.000173459,0.000491874,129668,4,600,416751
Bust-of-a-Girl_1900_0_ev-25_points.json.gz,3,0.042168673,0.061912393,1.468207229,19.27466922,0.128339391,0.082921672,0.988257556,32.86700363,81.21093309,0.076746276,-0.000317917,-0.003756301,42081,4,600,416751
Bust-of-a-Woman-(Gabrielle)_untitled_0_ev-50_points.json.gz,1,0.294213194,0.368917893,1.253912492,6.119809985,-0.727738337,0.405944909,-0.552816103,150.8464734,-33.56042474,0.056410398,-0.00068978,0.000910321,127749,4,600,416751
Bust-of-a-Woman-(Gabrielle)_untitled_0_ev-50_points.json.gz,2,0.173957518,0.373743378,2.148473998,5.161909669,-0.29641701,0.464024272,-0.83475651,122.5702917,-56.59049289,0.063706822,-0.000927841,0.001594493,141514,4,600,416751
Bust-of-a-Woman-(Gabrielle)_untitled_0_ev-50_points.json.gz,3,0.068216655,0.097295037,1.426264146,16.70721352,-0.118800928,-0.006458918,-0.992897085,-176.8880313,-83.16696996,0.070103585,0.000136269,0.023657834,67664,4,600,416751
Bust-of-a-Woman-(Gabrielle)_untitled_0_ev-25_points.json.gz,1,0.327538589,0.578851227,1.767275427,6.619960076,-0.727870953,0.456205441,-0.511937957,147.9218746,-30.79300251,0.057875643,-0.000821297,0.001270699,193162,4,600,416751
Bust-of-a-Woman-(Gabrielle)_untitled_0_ev-25_points.json.gz,2,0.14471461,0.274290999,1.895391583,8.096460102,-0.275546,0.691452531,-0.667808205,111.7274368,-41.89812558,0.065038865,-0.000290932,0.000330095,140695,4,600,416751
Bust-of-a-Woman-(Gabrielle)_untitled_0_ev-25_points.json.gz,3,0.107134404,0.245235978,2.289048728,8.620770725,-0.497195287,0.106664007,-0.861057278,167.8917842,-59.43550205,0.064324364,-0.00048592,0.008303621,114997,4,600,416751
Bust-of-a-Young-Girl-Wearing-a-Straw-Hat_1917_0_ev-25_points.json.gz,1,0.472265457,0.45267222,0.958511239,6.90221003,-0.764304753,0.033253888,-0.643997223,177.5087077,-40.09053225,0.055314909,-4.61E-05,0.000909111,108088,4,600,416751
Bust-of-a-Young-Girl-Wearing-a-Straw-Hat_1917_0_ev-25_points.json.gz,2,0.134811106,0.254174839,1.885413689,9.455918486,-0.008745864,0.155945954,-0.98772687,93.20993713,-81.01412272,0.07054346,-0.000253164,0.0017453,145546,4,600,416751
Bust-of-a-Young-Girl-Wearing-a-Straw-Hat_1917_0_ev-25_points.json.gz,3,0.059446682,0.150088567,2.524758353,9.784498495,-0.390377232,-0.258738687,-0.883549607,-146.4639236,-62.07356056,0.068421591,0.004284852,0.014530904,64491,4,600,416751
Bust-of-a-Woman-(Gabrielle)_untitled_0_ev-00_points.json.gz,1,0.272719248,0.410100703,1.503745826,5.804306311,-0.076688423,0.437159391,-0.896108561,99.94983751,-63.65117785,0.069023678,-8.30E-05,0.000286743,173566,4,600,416751
Bust-of-a-Woman-(Gabrielle)_untitled_0_ev-00_points.json.gz,2,0.189400052,0.388274145,2.050020327,5.100823162,-0.364058968,0.73176862,-0.576173371,116.4506011,-35.18184558,0.064343487,-0.000275018,5.49E-05,165017,4,600,416751
